timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-01-24T23:08:46,codecarbon,e26dc67f-ec40-4150-9d04-6cbec5daf708,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,215.9797367,5.126895718768075e-05,2.3737855213192672e-07,12.5,0.0,2.9287705421447754,0.0007455397635416668,0.0,0.00016934018056298785,0.0009148799441046547,France,FRA,occitanie,,,Windows-10-10.0.19041-SP0,3.8.5,2.8.1,8,Intel(R) Core(TM) i5-1035G1 CPU @ 1.00GHz,1,1 x GeForce MX110,1.4451,43.6046,7.8100547790527335,machine,N,1.0
2025-01-25T04:30:31,codecarbon,2a9b5fae-1255-4f64-8216-2949ff1fa9fd,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,197.1668387,4.7346932275389324e-05,2.401363869683494e-07,12.5,0.0,2.9287705421447754,0.0006845674416666669,0.0,0.00016032508452740025,0.0008448925261940669,France,FRA,occitanie,,,Windows-10-10.0.19041-SP0,3.8.5,2.8.1,8,Intel(R) Core(TM) i5-1035G1 CPU @ 1.00GHz,1,1 x GeForce MX110,1.4451,43.6046,7.810054779052734,machine,N,1.0
