timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-01-28T14:29:36,codecarbon,ccc6fa1a-5a0c-42fb-91f6-86ebc4500cc0,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0203576760013675,6.095755875170317e-09,2.994327974745664e-07,14.0,0.0,5.552005290985107,7.856679833619435e-08,0,3.0210229718737334e-08,1.0877702805493169e-07,France,FRA,occitanie,,,Linux-6.11.0-13-generic-x86_64-with-glibc2.40,3.12.7,2.8.3,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,1.4451,43.6046,14.805347442626951,machine,N,1.0
2025-01-28T14:30:19,codecarbon,acdf42d7-b9f2-419d-afdf-d0a39150cc74,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,38.04940448999878,1.15800631466565e-05,3.043428222299852e-07,14.0,0.0,5.552005290985107,0.0001479671541016,0,5.867577576248186e-05,0.0002066429298641,France,FRA,occitanie,,,Linux-6.11.0-13-generic-x86_64-with-glibc2.40,3.12.7,2.8.3,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,1.4451,43.6046,14.805347442626951,machine,N,1.0
2025-01-28T14:30:48,codecarbon,a109c1a3-25e4-435b-abb9-ca00e9c3a1a5,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.020837558000494,6.2420950338959055e-09,2.995598156822366e-07,14.0,0.0,5.552005290985107,8.038015222357194e-08,0,3.100825645424003e-08,1.1138840867781197e-07,France,FRA,occitanie,,,Linux-6.11.0-13-generic-x86_64-with-glibc2.40,3.12.7,2.8.3,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,1.4451,43.6046,14.805347442626951,machine,N,1.0
2025-01-28T14:31:35,codecarbon,571fdc63-6449-436d-9cde-3c52270388f8,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,42.117001279999386,1.2818023422090884e-05,3.043432113524648e-07,14.0,0.0,5.552005290985107,0.0001637853104727,0,6.494866804381012e-05,0.0002287339785165,France,FRA,occitanie,,,Linux-6.11.0-13-generic-x86_64-with-glibc2.40,3.12.7,2.8.3,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,1.4451,43.6046,14.805347442626951,machine,N,1.0
2025-01-28T14:31:53,codecarbon,c4c54edc-2ef8-4997-a61b-6176008daee3,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0198722179993637,5.941199332080595e-09,2.989701165854161e-07,14.0,0.0,5.552005290985107,7.66812938834644e-08,0,2.9337716664200528e-08,1.0601901054766493e-07,France,FRA,occitanie,,,Linux-6.11.0-13-generic-x86_64-with-glibc2.40,3.12.7,2.8.3,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,1.4451,43.6046,14.805347442626951,machine,N,1.0
2025-01-28T14:32:35,codecarbon,638bde83-9887-4c27-ba43-64fe8d9c75ae,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,37.81399735499872,1.1508311433844172e-05,3.043399862173752e-07,14.0,0.0,5.552005290985107,0.0001470507284749,0,5.8311812502609394e-05,0.0002053625409776,France,FRA,occitanie,,,Linux-6.11.0-13-generic-x86_64-with-glibc2.40,3.12.7,2.8.3,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,1.4451,43.6046,14.805347442626951,machine,N,1.0
2025-01-28T14:33:32,codecarbon,f1bf5e5d-8928-4bcf-b022-5f8feb1fc751,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0289097659988328,8.649778232988668e-09,2.9919917834471124e-07,14.0,0.0,5.552005290985107,1.1150459055493737e-07,0,4.284823931334488e-08,1.5435282986828225e-07,France,FRA,occitanie,,,Linux-6.11.0-13-generic-x86_64-with-glibc2.40,3.12.7,2.8.3,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,1.4451,43.6046,14.805347442626951,machine,N,1.0
2025-01-28T14:34:14,codecarbon,6643adc4-6096-4d7f-96ab-48bd186cb0c8,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,37.45135365700117,1.1397831246745882e-05,3.0433696338810894e-07,14.0,0.0,5.552005290985107,0.0001456395140899,0,5.775153940392722e-05,0.0002033910534939,France,FRA,occitanie,,,Linux-6.11.0-13-generic-x86_64-with-glibc2.40,3.12.7,2.8.3,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,1.4451,43.6046,14.805347442626951,machine,N,1.0
2025-01-28T14:34:19,codecarbon,7b08a648-84b3-4f73-8daf-71e3e9681586,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0204167250012687,6.117631551593298e-09,2.996382402766908e-07,14.0,0.0,5.552005290985107,7.880575111408285e-08,0,3.036164215833986e-08,1.0916739327242273e-07,France,FRA,occitanie,,,Linux-6.11.0-13-generic-x86_64-with-glibc2.40,3.12.7,2.8.3,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,1.4451,43.6046,14.805347442626951,machine,N,1.0
2025-01-28T14:35:01,codecarbon,9d7eb401-24e4-412e-9069-662eb44c8ff3,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,38.27199955099968,1.1647815991752734e-05,3.043430217496564e-07,14.0,0.0,5.552005290985107,0.0001488331898783,0,5.901877021647862e-05,0.0002078519600948,France,FRA,occitanie,,,Linux-6.11.0-13-generic-x86_64-with-glibc2.40,3.12.7,2.8.3,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,1.4451,43.6046,14.805347442626951,machine,N,1.0
2025-01-28T17:20:21,codecarbon,4dda66ba-df66-4894-a18d-b6214edd7027,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,53.53041363900047,1.6291559658806197e-05,3.0434212163338694e-07,14.0,0.0,5.552005290985107,0.00020816988878,0,8.25483549217981e-05,0.0002907182437018,France,FRA,occitanie,,,Linux-6.11.0-13-generic-x86_64-with-glibc2.40,3.12.7,2.8.3,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,1.4451,43.6046,14.805347442626951,machine,N,1.0
2025-01-28T17:48:38,codecarbon,e178f53b-ca1b-4994-83f3-d91b8f28e04e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,47.49113949000093,1.4453481202514867e-05,3.04340585585612e-07,14.0,0.0,5.552005290985107,0.0001846837490127,0,7.32345079603263e-05,0.000257918256973,France,FRA,occitanie,,,Linux-6.11.0-13-generic-x86_64-with-glibc2.40,3.12.7,2.8.3,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,1.4451,43.6046,14.805347442626951,machine,N,1.0
2025-01-28T17:59:05,codecarbon,d0df6f07-a7ec-4811-8c85-b4ce2941700e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,64.4208499569977,1.9605774385249897e-05,3.0433895855669664e-07,14.0,0.0,5.552005290985107,0.00025051915448,0,9.934030741706052e-05,0.000349859461897,France,FRA,occitanie,,,Linux-6.11.0-13-generic-x86_64-with-glibc2.40,3.12.7,2.8.3,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,1.4451,43.6046,14.805347442626951,machine,N,1.0
2025-01-28T17:59:13,codecarbon,4d121758-d253-4d5e-aae3-01e70b970536,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.241613217000122,9.864148318148284e-07,3.042975104623012e-07,14.0,0.0,5.552005290985107,1.2605055088885516e-05,0,4.997236740283962e-06,1.7602291829169478e-05,France,FRA,occitanie,,,Linux-6.11.0-13-generic-x86_64-with-glibc2.40,3.12.7,2.8.3,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,1.4451,43.6046,14.805347442626951,machine,N,1.0
